ts_code,symbol,name,sw_l1_code,sw_l1_name,sw_l2_code,sw_l2_name,sw_l3_code,sw_l3_name,in_date,fetch_date,data_source
301586.SZ,301586,佳力奇,801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20240816,2026-08-01,tushare
002013.SZ,002013,中航机电(退市),801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20040630,2026-08-01,tushare
000687.SZ,000687,华讯退(退市),801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20080602,2026-08-01,tushare
832317.BJ,832317.BJ,观典防务(退市),801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20200727,2026-08-01,tushare
688287.SH,688287,退市观典(退市),801740.SI,国防军工,801742.SI,航空装备Ⅱ,857421.SI,航空装备Ⅲ,20220525,2026-08-01,tushare
600435.SH,600435,北方导航,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20030701,2026-08-01,tushare
600184.SH,600184,光电股份,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20031104,2026-08-01,tushare
600967.SH,600967,内蒙一机,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20170629,2026-08-01,tushare
000519.SZ,000519,中兵红箭,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20170629,2026-08-01,tushare
300527.SZ,300527,ST应急,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20180713,2026-08-01,tushare
300922.SZ,300922,天秦装备,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20201214,2026-08-01,tushare
300875.SZ,300875,捷强装备,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20200807,2026-08-01,tushare
000576.SZ,000576,甘化科工,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20200622,2026-08-01,tushare
601606.SH,601606,长城军工,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20180806,2026-08-01,tushare
301357.SZ,301357,北方长龙,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20230331,2026-08-01,tushare
688543.SH,688543,国科军工,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20230609,2026-08-01,tushare
002519.SZ,002519,银河电子,801740.SI,国防军工,801743.SI,地面兵装Ⅱ,857431.SI,地面兵装Ⅲ,20230821,2026-08-01,tushare
600685.SH,600685,中船防务,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,19931028,2026-08-01,tushare
600150.SH,600150,中国船舶,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,19980520,2026-08-01,tushare
300008.SZ,300008,天海防务,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,20091022,2026-08-01,tushare
601890.SH,601890,亚星锚链,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,20101215,2026-08-01,tushare
300065.SZ,300065,海兰信,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,20100319,2026-08-01,tushare
300589.SZ,300589,江龙船艇,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,20170105,2026-08-01,tushare
300810.SZ,300810,中科海讯,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,20191129,2026-08-01,tushare
600764.SH,600764,中国海防,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,20210730,2026-08-01,tushare
300600.SZ,300600,国瑞科技,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,20170116,2026-08-01,tushare
603268.SH,603268,松发股份,801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,20260130,2026-08-01,tushare
601989.SH,601989,中国重工(退市),801740.SI,国防军工,801744.SI,航海装备Ⅱ,850935.SI,航海装备Ⅲ,20091130,2026-08-01,tushare
301302.SZ,301302,华如科技,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220602,2026-08-01,tushare
301592.SZ,301592,六九一二,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20241011,2026-08-01,tushare
002446.SZ,002446,盛路通信,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20100712,2026-08-01,tushare
300045.SZ,300045,华力创通,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20091229,2026-08-01,tushare
001270.SZ,001270,铖昌科技,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220520,2026-08-01,tushare
002383.SZ,002383,合众思壮,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20100317,2026-08-01,tushare
300252.SZ,300252,金信诺,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20110801,2026-08-01,tushare
301306.SZ,301306,西测测试,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220708,2026-08-01,tushare
688053.SH,688053,ST思科瑞,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220708,2026-08-01,tushare
300177.SZ,300177,中海达,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20110127,2026-08-01,tushare
688175.SH,688175,高凌信息,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220228,2026-08-01,tushare
300447.SZ,300447,全信股份,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20150113,2026-08-01,tushare
688002.SH,688002,睿创微纳,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20190626,2026-08-01,tushare
688439.SH,688439,振华风光,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220812,2026-08-01,tushare
688132.SH,688132,邦彦技术,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220909,2026-08-01,tushare
688084.SH,688084,晶品特装,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20221121,2026-08-01,tushare
603712.SH,603712,七一二,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20180212,2026-08-01,tushare
300397.SZ,300397,天和防务,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220729,2026-08-01,tushare
301050.SZ,301050,雷电微力,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210813,2026-08-01,tushare
688522.SH,688522,纳睿雷达,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20230224,2026-08-01,tushare
688552.SH,688552,航天南湖,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20230504,2026-08-01,tushare
300629.SZ,300629,新劲刚,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220729,2026-08-01,tushare
688776.SH,688776,国光电气,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210820,2026-08-01,tushare
301213.SZ,301213,观想科技,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20211126,2026-08-01,tushare
688272.SH,688272,富吉瑞,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210924,2026-08-01,tushare
002179.SZ,002179,中航光电,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
688636.SH,688636,智明达,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
002413.SZ,002413,雷科防务,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
002977.SZ,002977,*ST天箭,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
688311.SH,688311,盟升电子,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
301682.SZ,301682,宏明电子,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20260305,2026-08-01,tushare
302132.SZ,302132,中航成飞,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
002414.SZ,002414,高德红外,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
688011.SH,688011,新光光电,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
603267.SH,603267,鸿远电子,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
688629.SH,688629,华丰科技,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20230609,2026-08-01,tushare
000547.SZ,000547,航天发展,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
600990.SH,600990,四创电子,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
603678.SH,603678,火炬电子,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
000733.SZ,000733,振华科技,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
688682.SH,688682,霍莱沃,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
300101.SZ,300101,振芯科技,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
688788.SH,688788,科思科技,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
688511.SH,688511,天微电子,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
300123.SZ,300123,ST亚光,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
600562.SH,600562,国睿科技,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
002151.SZ,002151,北斗星通,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
002214.SZ,002214,*ST大立,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
002465.SZ,002465,海格通信,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
300474.SZ,300474,景嘉微,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
002025.SZ,002025,航天电器,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
688375.SH,688375,国博电子,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20220701,2026-08-01,tushare
002338.SZ,002338,奥普光电,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
002935.SZ,002935,天奥电子,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
002189.SZ,002189,中光学,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
688081.SH,688081,兴图新科,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
300726.SZ,300726,宏达电子,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
300762.SZ,300762,上海瀚讯,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20210730,2026-08-01,tushare
301517.SZ,301517,陕西华达,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20231013,2026-08-01,tushare
600855.SH,600855,航天长峰,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20240730,2026-08-01,tushare
301571.SZ,301571,国科天成,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20240802,2026-08-01,tushare
920008.BJ,920008.BJ,成电光信,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20240820,2026-08-01,tushare
002231.SZ,002231,*ST奥维(退市),801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20211029,2026-08-01,tushare
000638.SZ,000638,*ST万方(退市),801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20240108,2026-08-01,tushare
301707.SZ,301707,展芯股份,801740.SI,国防军工,801745.SI,军工电子Ⅱ,857451.SI,军工电子Ⅲ,20260717,2026-08-01,tushare
300155.SZ,300155,安居宝,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20101227,2026-08-01,tushare
002528.SZ,002528,*ST英飞,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20101215,2026-08-01,tushare
002236.SZ,002236,大华股份,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20080520,2026-08-01,tushare
002415.SZ,002415,海康威视,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20100512,2026-08-01,tushare
300270.SZ,300270,中威电子,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20110927,2026-08-01,tushare
300449.SZ,300449,汉邦高科,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20150113,2026-08-01,tushare
301117.SZ,301117,佳缘科技,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20211224,2026-08-01,tushare
688475.SH,688475,萤石网络,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20221209,2026-08-01,tushare
300588.SZ,300588,熙菱信息,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20161219,2026-08-01,tushare
300884.SZ,300884,狄耐克,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20201029,2026-08-01,tushare
688489.SH,688489,三未信安,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20221121,2026-08-01,tushare
301042.SZ,301042,安联锐视,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20210727,2026-08-01,tushare
920198.BJ,920198.BJ,微创光电,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20200727,2026-08-01,tushare
003004.SZ,003004,声迅股份,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20201123,2026-08-01,tushare
300275.SZ,300275,梅安森,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20220729,2026-08-01,tushare
301330.SZ,301330,熵基科技,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20220805,2026-08-01,tushare
300691.SZ,300691,联合光电,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20210730,2026-08-01,tushare
301318.SZ,301318,维海德,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20220725,2026-08-01,tushare
300790.SZ,300790,宇瞳光学,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20210730,2026-08-01,tushare
688619.SH,688619,罗普特,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20210730,2026-08-01,tushare
920036.BJ,920036.BJ,觅睿科技,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20260227,2026-08-01,tushare
603508.SH,603508,思维列控,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20210730,2026-08-01,tushare
002835.SZ,002835,同为股份,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20161212,2026-08-01,tushare
605118.SH,605118,力鼎光电,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20210730,2026-08-01,tushare
920976.BJ,920976.BJ,视声智能,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20230920,2026-08-01,tushare
301182.SZ,301182,凯旺科技,801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20240730,2026-08-01,tushare
300367.SZ,300367,网力退(退市),801750.SI,计算机,801101.SI,计算机设备,850702.SI,安防设备,20140108,2026-08-01,tushare
000977.SZ,000977,浪潮信息,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20000608,2026-08-01,tushare
000997.SZ,000997,新大陆,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20000801,2026-08-01,tushare
000066.SZ,000066,中国长城,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,19970626,2026-08-01,tushare
600100.SH,600100,同方股份,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,19970627,2026-08-01,tushare
301339.SZ,301339,通行宝,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20220826,2026-08-01,tushare
002152.SZ,002152,广电运通,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20070810,2026-08-01,tushare
002197.SZ,002197,证通电子,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20071217,2026-08-01,tushare
002376.SZ,002376,新北洋,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20100305,2026-08-01,tushare
002268.SZ,002268,电科网安,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20080722,2026-08-01,tushare
300130.SZ,300130,新国都,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20101008,2026-08-01,tushare
002577.SZ,002577,雷柏科技,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20110420,2026-08-01,tushare
300386.SZ,300386,飞天诚信,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20140120,2026-08-01,tushare
300368.SZ,300368,汇金股份,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20140108,2026-08-01,tushare
300302.SZ,300302,同有科技,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20120313,2026-08-01,tushare
300333.SZ,300333,兆日科技,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20120619,2026-08-01,tushare
300479.SZ,300479,神思电子,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20150115,2026-08-01,tushare
603660.SH,603660,苏州科达,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20161201,2026-08-01,tushare
300531.SZ,300531,优博讯,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20160804,2026-08-01,tushare
300552.SZ,300552,万集科技,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20161017,2026-08-01,tushare
603019.SH,603019,中科曙光,801750.SI,计算机,801101.SI,计算机设备,850703.SI,其他计算机设备,20140124,2026-08-01,tushare
